8
0
73
0	135.4	0	-0.2	-0	-0.4	-0	-0	-0	-0.3	-0	-0	-0	-0	-0.2	-0.1	-0.6	-0	-0.2	-0.6	-0.1	-0	-0	-0.1	-0.4	-0.4	-0	-0	-0	-0	-0.5	-0.1	-0	-0.3	-0	-0	-0	-0	-0	-0.6	-0.3	-0	-0.1	-0.2	-0	-0	-0.4	-0.1	-0	-0	-0.5	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0.2	-0	-0	-0.3	-0	-0	-0.2	-0	-0	-0.4	-0	-0	-0	-0	
1	0	0.2	0	-5.5	-1.3	-0	-0.2	-0.2	-0.2	-0.7	-0.2	-0.3	-0.2	-0.2	-0.1	-0.7	-0.2	-0.1	-0.5	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.3	-0.2	-0.2	-0.6	-0.2	-0.2	-0.2	-0.2	-1	-0.1	-0.2	-0.2	-0.1	-0.2	-1.5	-0.2	-0.1	-0.1	-0.2	-0.2	-0.3	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.1	-0.2	-0.2	-0.1	-0	-0	-0	-0	-0	-0	-0	
2	37.8	0	5.5	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-1.8	-0	-0	-0	-0	-0	-0	-0	-0	-1.6	-0	-0	-0	-0	-1.9	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-6.5	-1.5	-6.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-6.4	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	37.6	0.4	1.3	0	0	-6.9	-1	-0.9	-1.3	-1	-1	-0.8	-1.2	-0.8	-0.9	-1.5	-1	-1.1	-1.4	-1	-1	-1	-0.9	-1.2	-1.1	-0.9	-0.8	-0.8	-0.9	-2.1	-1	-0.9	-1.5	-0.9	-0.8	-1	-0.6	-1	-1.1	-1.3	-1	-1	-0.9	-0.9	-1	-1.9	-1.1	-0.9	-0.9	-1.3	-1	-1	-1.1	-0.9	-1	-1	-0.7	-0.9	-1	-0.9	-1	-0.8	-0.9	-1.2	-0.9	-0.9	-1	-0	-0	-0	-0	-0	-0	-0	
4	28.2	0	0	0	6.9	0	-1.4	-0	-0	-0	-0	-0	-0	-0	-0	-0	-7.6	-0	-0	-8.1	-5.4	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-1.4	-0	-1.5	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	29	0	0.2	0	1	1.4	0	-0	-0.3	-0	-0	-0.9	-0	-0	-0.1	-1.1	-0	-0.2	-0.6	-0.1	-0	-0	-0.3	-0.4	-0.4	-0	-0	-0	-0	-0.5	-0.1	-0	-0.3	-0	-0.3	-0	-0	-0	-0.2	-0.3	-0	-0.1	-0	-0	-0	-0.5	-0.2	-0	-0	-0.5	-0.3	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0.2	-0	-0	-0.3	-0	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	
6	28.3	0	0.2	0	0.9	0	0	0	-0.3	-0	-0	-0	-0	-0	-0.1	-0.6	-0	-0.2	-0.6	-0.1	-0	-0	-0.1	-0.4	-0.4	-0	-0	-0	-0.1	-0.5	-0.1	-0	-1.2	-0	-0	-0	-0	-0	-0.2	-0.3	-0	-0.1	-0	-0	-0	-0.4	-0.2	-0	-0	-0.5	-0	-0	-0.9	-0.1	-0	-0	-0	-0	-0.3	-0	-0.2	-1	-0	-0.3	-0	-0	-0.2	-0	-0	-0	-0	-4.1	-0	-0	
7	36.3	0.3	0.2	0	1.3	0	0.3	0.3	0	-0.3	-0.4	-0.4	-0.3	-0.3	-0.2	-0.3	-0.3	-0.2	-0.4	-0.3	-0.3	-0.3	-0.3	-0.1	-0.1	-0.3	-0.3	-0.3	-0.3	-0.2	-0.3	-0.3	-0.1	-0.3	-0.3	-0.3	-0.2	-0.4	-0.2	-0.1	-0.3	-0.2	-0.3	-0.3	-0.3	-0.1	-0.2	-0.3	-0.3	-0.2	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.2	-0.3	-0.3	-1.5	-0.4	-0.3	-0.2	-0	-0	-1.1	-0	-0	-0	-0	
8	37.8	0	0.7	0	1	0	0	0	0.3	0	-0	-0.8	-0	-0	-0.1	-0.6	-0	-0.2	-1	-0.1	-0	-0	-0.1	-0.4	-0.4	-0	-0	-0	-0	-0.5	-0.1	-0	-1.2	-0	-0	-0	-0	-0	-0.2	-0.3	-0	-0.1	-0	-0	-0	-0.3	-0.4	-0	-0	-0.5	-0.4	-0.2	-0	-0.1	-0	-0	-0.3	-0	-0	-0	-0.2	-0	-0	-0.3	-0	-0	-0.2	-4.6	-0	-0	-0	-0	-0	-0	
9	30.1	0	0.2	0	1	0	0	0	0.4	0	0	-0	-1.1	-0	-0.1	-0.6	-0	-0.2	-0.6	-0.1	-0	-0	-0.1	-0.4	-0.4	-0	-0	-0	-0	-0.5	-0.1	-0	-0.3	-0	-0	-0	-0	-0	-0.2	-0.3	-0	-0.3	-1.2	-0	-0	-0.4	-0.1	-0	-0	-0.5	-0	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-1.1	-0.2	-0.3	-0.4	-0.3	-0	-0	-0.2	-0	-6.1	-0	-0	-0	-0	-0	
