7
0
73
0	42.5	0	-0.2	-0	-1.1	-0	-0	-0.8	-0.8	-1.1	-2	-1.1	-0.1	-0	-0.5	-3.1	-1.4	-0.9	-0	-0.5	-0.1	-2.5	-2.5	-1.7	-0.5	-1	-0.3	-0.5	-0	-1.2	-0.7	-0.7	-1.4	-1.4	-2.6	-0.4	-0.8	-0.4	-1.5	-0.3	-0.1	-0.4	-0.1	-0.3	-2.4	-0.1	-0.6	-0	-0.6	-0.4	-1.6	-1.9	-2.9	-0	-0.4	-0.3	-0.8	-0.7	-2.6	-1.9	-0	-0.3	-0.1	-1.4	-1.6	-0.8	-3.2	-0	-4.1	-0	-0	-0	-0	-0	
1	0	0.2	0	-5.2	-0.1	-0	-0.2	-1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.1	-0.3	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-4.3	-0.2	-0.5	-0.1	-0.2	-0.2	-1.1	-0.2	-0.7	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.1	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.6	-0.2	-0.2	-1.7	-0.2	-0	-0	-0	-0	-0	-0	-0	
2	11.6	0	5.2	0	-0	-0	-1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-4.7	-0	-0	-3	-2.6	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-4.7	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-2.8	-0	-0	-0	-0	-0	-0	-0	-6.9	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	236.4	1.1	0.1	0	0	-3.8	-0.2	-0.3	-0.2	-0.3	-0.2	-0.2	-0.2	-0.2	-0.3	-0.2	-0.2	-0.2	-0.2	-0.2	-0.3	-0.1	-0.4	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-4	-0.2	-0.3	-0.2	-0.2	-0.2	-0.3	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.4	-0.2	-0.2	-0.2	-0.2	-0.2	-0.3	-0.2	-0.1	-0.1	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.3	-0.3	-0.2	-1.3	-0.1	-0	-0	-0	-0	-0	-0	-0	
4	7.5	0	0	0	3.8	0	-0	-0	-0	-0	-4.3	-0	-0	-0	-0	-10	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-9.6	-3.4	-0	-0	-3.3	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-7.1	-0	-0	-0	-0	-6.8	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	8.1	0	0.2	1.2	0.2	0	0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.2	-0.3	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-4.3	-0	-0	-0	-0	-0	-0.4	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0.3	-0.1	-0.2	-0.3	-0	-0	-0	-0	-0	-0	-0	
6	8	0.8	1	0	0.3	0	0	0	-0.8	-0.1	-0.1	-0.1	-0	-0.8	-1	-0.9	-0.3	-0	-0.8	-0.1	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.7	-0.8	-4.2	-0.2	-0	-0	-0.3	-0.2	-0.1	-0	-0	-0.3	-0	-0	-0.8	-0.8	-0.9	-0	-0	-0.8	-0.8	-0.8	-0.6	-0.2	-0.3	-0.3	-0	-0.1	-0.8	-0.3	-0	-0.1	-0.2	-0	-0	-0.8	-0.3	-0	-0.1	-0.6	-0	-0	-0	-0	-0.5	-0	-0	
7	8.1	0.8	0.2	0	0.2	0	0.1	0.8	0	-0.9	-0	-0	-0	-0	-0.5	-0	-0.1	-0	-0	-0	-0.6	-0.1	-0.9	-0	-0	-0	-0	-0	-0	-2.6	-0	-1	-0	-0	-0.1	-0.8	-0	-0.4	-0	-0	-0	-0	-0	-1	-0	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0.5	-0.3	-0	-0	-0.2	-0	-5.4	-0	-0	-0	-0	-0	
8	304.3	1.1	0.2	0	0.3	0	0.1	0.1	0.9	0	-0.2	-0.1	-0	-0	-0.1	-0.8	-0.2	-0	-1.2	-1.6	-0.1	-0.2	-1.1	-0.2	-0.3	-0	-0	-0.7	-0.2	-2.1	-0.2	-1.3	-0	-0.5	-0.3	-0.2	-0	-0.1	-0.5	-0	-0	-0.9	-0	-0.2	-0	-0	-1	-0	-0	-0.1	-0.2	-0.4	-1.1	-0.2	-0.2	-1.1	-0.3	-0	-0.1	-0.3	-0	-0.6	-0.7	-0.4	-0	-2.2	-0.8	-4	-0	-0	-0	-0	-0	-0	
9	132.8	2	0.2	0	0.2	4.3	0.1	0.1	0	0.2	0	-0	-0	-0.1	-0.2	-0	-0.1	-0	-0	-0	-0.2	-0.1	-0.2	-0	-0	-0	-0	-0	-0	-3.4	-0	-0.4	-0	-0	-0	-0.3	-0	-0	-0	-0	-0	-0	-0	-0.3	-0	-0	-0.1	-0	-0	-0.2	-0	-0.1	-0.1	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0	-0.2	-0.3	-0.1	-0.7	-0.1	-0	-0	-0	-0	-0	-0	-0	
10	8.1	1.1	0.2	0	0.2	0	0	0.1	0	0.1	0	0	-0	-0	-0.1	-0	-0.2	-0	-0	-0	-0.1	-0.1	-0.2	-0	-0	-0	-0	-0	-0	-4	-0	-0.1	-0	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0.1	-0	-0.1	-0	-0.1	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0.2	-0.3	-0	-0.5	-0.3	-0	-0	-0	-0	-0	-2.9	-0	
