6
0
73
0	2156	0	-0.1	-0	-0.3	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
1	0	0.1	0	-0.3	-0.4	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.1	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	
2	56.6	0	0.3	0	-2.3	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-3.6	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.5	-0	-0	-0	-0	-0	-0	-0	-0.8	-0	-0	-0	-0	-0	-0	-3.5	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	56.3	0.3	0.4	2.3	0	-0.5	-0.5	-0.6	-0.6	-0.5	-0.5	-0.5	-0.6	-0.4	-0.4	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.6	-0.5	-0.6	-0.6	-0.5	-0.6	-0.2	-0.5	-0.5	-0.5	-0.6	-0.5	-0.6	-0.5	-0.5	-0.5	-0.5	-0.9	-0.4	-0.5	-0.6	-0.5	-0.5	-0.5	-0.5	-0.6	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.6	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.6	-0.5	-0	-0	-0	-0	-0	-0	-0	-0	
4	57.3	0	0.2	0.1	0.5	0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0.2	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0.1	-0.1	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
5	56.2	0	0.2	0	0.5	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.3	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-1.1	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-3.6	-0	-0	
6	56.1	0	0.2	0	0.6	0	0	0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0.1	-0.1	-0	-0.1	-0.1	-0	-0.1	-0	-0.1	-0	-0.1	-0	-0	-0.1	-0	-0.4	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0.3	-0	-0	-0	-0	-0	-0	
7	47.3	0	0.2	0	0.6	0.1	0	0	0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.5	-0.2	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-1.5	-0	-0	-0	-0	
8	56.7	0	0.2	0	0.5	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0.1	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
9	56.7	0	0.2	0	0.5	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
10	57.1	0	0.2	0	0.5	0	0	0	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.3	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0.2	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
