1
0
73
0	141.3	0	-0.7	-0	-0.4	-0	-0	-0	-0	-0	-0.1	-0.5	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0.1	-0.8	-0	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.3	-0	-0	-0	-0.1	-0	-0	-0	-0.2	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
1	0	0.7	0	-1.7	-0.4	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.3	-0.8	-0.7	-0.4	-0.7	-0.7	-0.7	-0.7	-0.5	-0.7	-0.7	-0.6	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.1	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.8	-0.7	-0.4	-0.7	-0.8	-0.8	-0.5	-0.7	-0.7	-0.7	-0.7	-0.7	-0.6	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.7	-0.6	-0.7	-0.7	-0.7	-0.7	-0	-0	-0	-0	-0	-0	-0	-0	
2	42.8	0	1.7	0	-0.9	-2.9	-0	-0	-0	-0	-0	-0	-0	-0	-0	-2.6	-0	-0	-0.1	-2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-1.8	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
3	45.9	0.4	0.4	0.9	0	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.1	-0.4	-0.4	-0.3	-0.4	-0.4	-0.4	-0.4	-0.2	-0.4	-0.4	-0.3	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.2	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.1	-0.4	-0.4	-0.4	-0.2	-0.4	-0.4	-0.4	-0.3	-0.4	-0.3	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.2	-0.4	-0.4	-0.4	-0.4	-0	-0	-0	-0	-0	-0	-0	-0	
4	29.3	0	0.7	2.9	0.4	0	-0	-0	-0.2	-0	-0.1	-0.4	-0	-0.1	-0.2	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.6	-0.1	-0	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.1	-0.2	-0	-0	-0.2	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	
5	19.6	0	0.7	0	0.4	0	0	-0	-0	-0	-0.1	-0.4	-0.1	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0.8	-0	-0.2	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
6	23.2	0	0.7	0	0.4	0	0	0	-0	-0	-0.1	-0.4	-0	-0	-0.2	-0.3	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0	-0.8	-0	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0.3	-0	-0.1	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
7	25.3	0	0.7	0	0.4	0.2	0	0	0	-0	-0.1	-0.4	-0	-0	-0.2	-0	-0	-0.2	-0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.8	-0.1	-0	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
8	25.4	0	0.7	0	0.4	0	0	0	0	0	-0.1	-0.4	-0.1	-0	-0.2	-0	-0	-0	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0.8	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0.2	-0	-0.1	-0	-0	-0.1	-0	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
9	32.5	0.1	0.7	0	0.4	0.1	0.1	0.1	0.1	0.1	0	-0.4	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.2	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.7	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0	-0.1	-0	-0.1	-0.1	-0.1	-0.1	-0.3	-0.1	-0.1	-0.1	-0.2	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0	-3.5	-0	-0	-0	-0	-0	-0	
10	44.5	0.5	0.3	0	0.1	0.4	0.4	0.4	0.4	0.4	0.4	0	-0.4	-0.4	-0.3	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.5	-0.4	-0.4	-0.4	-0.3	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.5	-0.4	-0.1	-0.4	-0.5	-0.5	-0.3	-0.4	-0.5	-0.4	-0.4	-0.4	-0.4	-0.5	-0.4	-0.4	-0.4	-0.5	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0.4	-0	-0	-0	-0	-1.2	-0	-0	-0	
11	31.5	0	0.8	0	0.4	0	0.1	0	0	0.1	0.1	0.4	0	-0	-0.2	-0	-0.1	-0	-0.1	-0	-0	-0	-0.1	-0.1	-0.1	-0.1	-0	-0	-0.1	-0.8	-0	-0	-0.1	-0.1	-0.1	-0	-0.1	-0.1	-0.1	-0.1	-0	-0	-0.1	-0.3	-0	-0.1	-0	-0.3	-0	-0	-0	-0.1	-0	-0	-0	-0.2	-0.1	-0	-0.1	-0.1	-0.1	-0	-0.1	-0.1	-0.1	-0	-2.3	-0	-0	-0	-0	-0	-0	-0	
12	0	0	0.7	0	0.4	0.1	0	0	0	0	0.1	0.4	0	0	-0.2	-0	-0	-0	-0	-0.2	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.8	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0.3	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
13	28	0.2	0.4	0	0.3	0.2	0.2	0.2	0.2	0.2	0.1	0.3	0.2	0.2	0	-0.2	-0.2	-0.1	-0.2	-0.2	-0.4	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.5	-0.2	-0.2	-0.2	-0.2	-0.2	-0.2	-0.1	-0.1	-0.1	-0.2	-0.2	-0.2	-0.2	-0.3	-0.2	-0.2	-0.2	-0.1	-0.4	-0.2	-0.4	-0.1	-0.2	-0.2	-0.2	-0.4	-0.1	-0.2	-0.2	-0.1	-0.2	-0.1	-0.2	-0.2	-0.2	-0.2	-0	-0	-0	-3.4	-0	-0	-0	-0	
14	45.6	0	0.7	2.6	0.4	0	0	0.3	0	0	0.1	0.4	0	0	0.2	0	-0	-0.2	-0	-0	-0	-0	-0.1	-0	-0	-0	-0.1	-0.1	-0	-0.8	-0	-0.2	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0.2	-0	-0	-0.4	-0.2	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0.2	-0	-0.1	-0	-0.1	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
15	27.3	0	0.7	0	0.4	0	0	0	0	0	0.1	0.4	0.1	0	0.2	0	0	-0	-0	-0	-0	-0	-0.2	-0	-0	-0	-0	-0	-0	-0.8	-0	-0	-0.2	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0.1	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
16	33.3	0	0.7	0	0.4	0	0	0	0.2	0	0.1	0.4	0	0	0.1	0.2	0	0	-0	-0	-0	-0.2	-0.1	-0	-0	-0	-0	-0	-0.2	-0.8	-0.2	-0.2	-0	-0	-0	-0	-0	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0.1	-0	-0.2	-0	-0	-0	-0.1	-0.2	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-3.1	-0	-0	-0	
17	26.5	0.1	0.7	0.1	0.4	0.2	0	0	0	0	0.1	0.4	0.1	0	0.2	0	0	0	0	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.8	-0	-0.2	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0.1	-0	-0.4	-0	-0.1	-0.1	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
18	15.8	0	0.5	2	0.2	0	0	0	0	0	0.1	0.4	0	0.2	0.2	0	0	0	0	0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0.3	-0.8	-0.2	-0.2	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.1	-0	-0.1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
19	20.7	0	0.7	0	0.4	0	0	0	0	0.1	0.2	0.4	0	0	0.4	0	0	0	0	0	0	-0	-0.2	-0	-0	-0	-0	-0.2	-0	-0.8	-0	-0	-0	-0	-0	-0.2	-0.1	-0.2	-0.1	-0	-0	-0	-0.2	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0	-0	-0.1	-0	-0	-0.2	-0	-0.3	-0.2	-0	-0	-0	-0	-0	-0	-0	-0	-2.9	-0	-0	
20	47.6	0	0.7	0	0.4	0	0	0	0	0	0.1	0.4	0	0	0.2	0	0	0.2	0	0	0	0	-0.1	-0	-0	-0	-0	-0.1	-0	-0.8	-0	-0	-0	-0	-0	-0	-0.1	-0.1	-0.1	-0	-0	-0	-0	-0.4	-0	-0	-0	-0.2	-0	-0	-0	-0.1	-0	-0	-0.2	-0	-0.1	-0	-0	-0.1	-0	-0.3	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
