9
0
73
0	648	-0	1.44	-0	-0	-0	2.64	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.96	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.24	8.32667e-17	0.48	-0	-0.24	0.24	-4.16334e-17	0.96	0.48	1.44	-0.24	-4.94	-0	-0	-0	-0	-0	-0	14.94	-0	-0	
1	162	-1.44	-0	-1.92	-1.2	-1.92	1.44	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-0.72	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.92	-1.2	-1.92	-1.92	-1.92	-1.92	-0.96	-1.2	-1.2	-1.92	-1.92	-0	4.32	-0	-0	-0	-0	-0	-0	-0	
2	162	-0	1.92	-0	0.72	-0	3.36	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.48	-0	-8.96	-0	-0	-0	-0	-0	-0	18.9	-0	-0	
3	162	-0	1.2	-0.72	-0	-0.72	2.64	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.72	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	-0.48	0.24	-0.48	-0.48	-0.48	-0.48	0.48	0.48	1.68	-0.48	7.14	37.8	-0	-0	-0	-0	-0	-0	-0	-0	
4	164	-0	1.92	-0	0.72	-0	3.36	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.92	-0	-0	-0	-0	0.96	0.72	0.48	-0	-4.88	-0	-0	-0	-0	10.26	-0	-0	-0	-0	
5	162	-2.64	-1.44	-3.36	-2.64	-3.36	-0	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-2.16	-3.84	-3.36	-3.36	-3.36	-3.6	-3.36	-3.36	-3.36	-3.84	-3.36	-3.36	-3.84	-3.36	-3.36	-2.64	-3.84	-3.36	-3.36	-3.36	-2.4	-2.64	-3.6	-3.36	-9.04	-0	-0	-0	-0	20.88	-0	-0	-0	-0	
6	161	-0	1.92	-0	0.72	-0	3.36	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.48	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
7	162	-0	1.92	-1.2	0.72	-0	3.36	-1.2	-0	-0	-0	-1.2	-0	-0	-0	-1.2	-0	-0	-0	-1.2	-0	-0	-0	-1.2	-0	-0	-0	-1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.92	-0	-0	-0	-0	0.96	0.72	0.24	-0	-0	-0	-0	-0	18.9	-0	-0	-0	-0	-0	
8	161	-0	1.92	-0	0.72	-0	3.84	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	1.2	0.72	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
9	161	-0	1.92	-0	0.72	-0	3.36	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.72	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
10	161	-0	1.92	-0	0.72	-0	3.36	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.96	-0.24	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
11	164	-0	1.92	-0	0.72	-0	3.36	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.92	-0	-0	-0	-0	0.96	0.72	1.2	-8.32667e-17	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
12	161	-0	1.92	-0	0.72	-0	3.84	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	1.2	0.72	-8.32667e-17	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
13	163	-0	1.92	-0	0.72	-0	3.36	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.96	-8.32667e-17	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	
14	163	-0	1.92	-0	0.72	-0	3.36	-0	1.2	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.72	-0	-0	-0	-0	0.96	0.72	0.96	-0.24	-1.68	-0	3.78	-0	-0	-0	-0	-0	-0	-0	
