1
0
14
0	900	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	900	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	900	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	900	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	900	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	900	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	900	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	900	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	900	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	900	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	900	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	900	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	900	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	900	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
