67
0
14
0	830	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	830	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	830	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	830	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	830	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	830	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	830	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	830	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	830	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	830	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	830	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	830	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	830	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	830	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
