14
0
14
0	895	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	895	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	895	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	895	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	895	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	895	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	895	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	895	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	895	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	895	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	895	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	895	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	895	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	895	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
