31
0
14
0	842	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	842	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	842	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	842	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	842	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	842	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	842	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	842	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	842	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	842	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	842	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	842	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	842	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	842	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
