57
0
14
0	829	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	829	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	829	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	829	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	829	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	829	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	829	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	829	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	829	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	829	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	829	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	829	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	829	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	829	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
