48
0
14
0	882	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	882	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	882	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	882	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	882	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	882	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	882	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	882	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	882	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	882	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	882	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	882	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	882	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	882	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
