86
0
14
0	820	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	820	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	820	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	820	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	820	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	820	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	820	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	820	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	820	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	820	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	820	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	820	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	820	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	820	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
