98
0
14
0	817	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	817	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	817	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	817	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	817	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	817	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	817	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	817	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	817	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	817	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	817	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	817	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	817	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	817	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
