35
0
14
0	805	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1	805	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
2	805	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
3	805	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
4	805	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
5	805	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
6	805	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
7	805	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
8	805	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
9	805	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
10	805	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
11	805	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
12	805	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
13	805	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
