4
0
18
0	364	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	364	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	364	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	364	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	364	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
5	364	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
6	364	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
7	364	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
8	364	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
9	364	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
10	364	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
11	364	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
12	364	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
13	364	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
14	364	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
15	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
16	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
17	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
