46
0
18
0	423	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	423	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	423	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	423	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	423	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
5	423	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
6	423	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
7	423	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
8	423	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
9	423	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
10	423	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
11	423	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
12	423	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
13	423	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
14	423	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
15	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
16	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
17	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
