89
0
20
0	384	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	384	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	384	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	384	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	384	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	384	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	384	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
7	384	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
8	384	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
9	384	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
10	384	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
11	384	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
12	384	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
13	384	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
14	384	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
15	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
16	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
17	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
18	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
19	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
