42
0
20
0	340	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	340	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	340	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	340	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	340	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	340	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	340	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
7	340	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	0	
8	340	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	0	
9	340	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	0	
10	340	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	0	
11	340	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	0	
12	340	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	0	
13	340	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	0	
14	340	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	0	
15	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	0	
16	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	0	
17	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	0	
18	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	50	
19	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50	0	
