81
0
9
0	937	0	143.7	0	0	0	0	0	0	0	
1	937	-143.7	0	143.7	0	0	0	0	0	0	
2	937	0	-143.7	0	143.7	0	0	0	0	0	
3	937	0	0	-143.7	0	143.7	0	0	0	0	
4	937	0	0	0	-143.7	0	143.7	0	0	0	
5	937	0	0	0	0	-143.7	0	143.7	0	0	
6	937	0	0	0	0	0	-143.7	0	143.7	0	
7	937	0	0	0	0	0	0	-143.7	0	143.7	
8	937	0	0	0	0	0	0	0	-143.7	0	
